text,error,cardiff_label,cardiff_score,shap_cardiff
@anxhelique Men are trash they just want to use you and throw ypu away urghhh.,,HATE,0.9861234426498413,": -0.0006223615491762757, @: 0.09800439223181456, an: -0.03953323067253223, x: -0.027972330593911465, hel: -0.04929161605105037, ique : -0.02746504246169934, Men : -0.4515291225106921, are : -0.08311680585029535, trash : -0.04869019721809309, they : -0.015418861134094186, just : 0.0790279584369273, want : -0.014590105837851298, to : 0.053162956859038484, use : 0.046751824860136064, you : -0.05525570203511355, and : 0.011317702097585425, throw : -0.1877408153474486, y: -0.025443413748386472, pu : -0.16082702319787737, away : -0.11207302006368991, ur: 0.04457848380479845, gh: 0.0432131999732519, hh: 0.01583630255481694, .: -0.07069240714190528, : 3.259629011154175e-09"
Of course it's the Americans that always running to Canada and they hate Americans.,,HATE,0.983269214630127,": 4.039611667394638e-08, Of : -0.027288730023428798, course : -0.012076967628672719, it: -0.003418976324610412, 's : 0.01911921368446201, the : 0.0362353433156386, Americans : -0.08974294434301555, that : -0.06077042571268976, always : 0.0015679103671573102, running : -0.05068611045135185, to : -0.06682262057438493, Canada : -0.0803701754193753, and : 0.059098309837281704, they : -0.03849167696898803, hate : -0.473025684885215, Americans: -0.21320735302288085, .: 0.02013072115369141, : 3.725290298461914e-09"
I bet your pussy is pink and ur on ur period,,HATE,0.9868545532226562,": 4.71482053399086e-09, I : -0.04395063250558451, bet : 0.01727365277474746, your : -0.33151070022722706, pussy : -0.5497720129205845, is : -0.03618102002656087, pink : -0.026543521671555936, and : -0.011384416022337973, ur : 0.003152334247715771, on : -0.02656951011158526, ur : 0.01728572155116126, period: 0.0038099949597381055, : 3.841705620288849e-09"
"Far-left protester on white people: ""They've been terrorists since the beginning of this G-d damn country, b*tch. You're a terrorist, Mitch!"" URL",,HATE,0.9534893035888672,": -0.000513973762281239, Far: 0.005423109862022102, -: 0.004388609551824629, left : -0.014937039813958108, protester : 0.02745823422446847, on : -0.017972749192267656, white : -0.013541905675083399, people: 0.002113169524818659, : : -0.010365802299929783, "": -0.012770186382113025, They: -0.019457107613561675, 've : 0.015420960407936946, been : -0.01912183006061241, terrorists : -0.08167079061968252, since : -0.018757973273750395, the : 0.0028253584750927985, beginning : 0.04312584014648261, of : 0.024336439625282463, this : 0.003067600579621891, G: 0.008837611453297237, -: -0.008162077701611755, d : -0.007535517051777182, damn : -0.1477860651027489, country: -0.1383427340585816, , : -0.005766094949406882, b: -0.038397037438699044, *: -0.097057748484076, tch: -0.37767946513486095, . : 0.007851551577914506, You: 0.01986698486143723, 're : 0.018329840677324682, a : -0.030880706704920158, terrorist: -0.28528944615391083, , : 0.01097889430820942, Mitch: 0.18086966034024954, !"" : 0.03605745197273791, URL: -0.007501176558434963, : 0.0009269986767321825"
"AMERICA WAS  ""NEVER WHITE"" YOU IGNORANT ASSHOLE! AMERICA WAS ""INVADED AND FUCKING STOLEN"" FROM THE RIGHTFUL INDIGENOUS PEOPLE OF THIS COUNTRY! NATIVE AMERICANS! WHEN THE WHITE INVADERS LANDED, BROWN PEOPLE WERE ALREADY HERE!! DON'T VOTE FOR THE DUMB FUCK RICK TYLER! URL URL",,HATE,0.9740005731582642,": -0.0005516371880590182, AM: 0.0006374261151135701, ER: 0.0006374261151135701, ICA : 0.03682894406794317, WAS : -0.017107238521249395,  : -0.017107238521249395, "": -0.006448726658392128, NE: 0.0018107542577267426, VER : -0.02822442368650131, WHITE: -0.0035086624204734226, "" : -0.0035086624204734226, YOU : -0.0035086624204734226, IGN: -0.0017413660764315983, OR: -0.0017413660764315983, ANT : -0.0017413660764315983, ASS: -0.0034401447082181035, HO: -0.0034401447082181035, LE: -0.0034401447082181035, ! : -0.0035205724839984637, AMERICA : -0.00264558960563808, WAS : -0.00264558960563808, "": -0.00264558960563808, IN: -0.0023413876773602693, V: -0.0023413876773602693, AD: -0.0023413876773602693, ED : -0.0023413876773602693, AND : -0.022199073135984917, FUCK: -0.04174414512714543, ING : -0.013523521395532269, ST: 0.012052746306351843, OL: 0.007440750303856553, EN: 0.00443098233378631, "" : -0.006029168544469256, FROM : -0.006029168544469256, THE : -0.005093110776638467, RIGHT: 0.009327994666395854, FUL : 0.009740602231918048, IND: -0.007839168030900736, IG: -0.007839168030900736, EN: -0.010038554277403135, OUS : -0.01392666490761735, PEOPLE : 0.02997127859568362, OF : 0.016842317450271444, THIS : 0.01949977991468412, COUN: -0.004771139760789005, TRY: -0.004771139760789005, ! : -0.025251630807117103, NAT: -0.0010957577032968402, IVE : 0.07772578910226002, AMER: -0.012512609806435648, IC: -0.013039342935371678, ANS: -0.026386749668745324, ! : -0.13404327968601137, WHEN : -0.01925267482874915, THE : -0.08183197426842526, WHITE : -0.24863572156755254, INV: -0.05712015006671815, AD: -0.03487912739607661, ERS : -0.06177492365047025, L: -0.03700847334403079, AND: -0.043369984879973345, ED: -0.06540246258373372, , : -0.02665710385190323, BR: 0.002649710982148416, OWN : 0.002649710982148416, PEOPLE : 0.002649710982148416, W: 0.009361334652371274, ERE : 0.012074536685563193, AL: 0.0007862951790090079, READ: 0.0007862951790090079, Y : 0.0007862951790090079, HERE: 0.0007862951790090078, !! : 0.0007862951790090078, DON: -0.006660170699516653, ': -0.006660170699516653, T : -0.011175812941557138, V: -0.007746993449253061, OTE : -0.007746993449253061, FOR : -0.007746993449253061, THE : -0.007746993449253061, D: -0.043478240249648026, UM: -0.043478240249648026, B : -0.024786830381096022, FUCK : -0.07532795331377186, R: -0.0154759821462538, ICK : -0.0154759821462538, TY: -0.006421819784973039, LER: -0.006421819784973039, ! : -0.00885872984241344, URL : 0.13131604339772215, URL: 0.08300934518532206, : 0.0023789478776355586"
"These bitches get paid more than the average American, please pass on the money you make so we can have equal pay",,HATE,0.9804776310920715,": -1.7462298274040222e-10, These : -0.027988350426312536, bit: -0.18043708038749173, ches : -0.759865085768979, get : -0.0012053406098857522, paid : 0.002560012275353074, more : -0.00034814371610991657, than : 0.00028704243595711887, the : 0.0009627794206608087, average : 0.0009859490382950753, American: -0.002514287130907178, , : 0.0038494374603033066, please : -0.004378283629193902, pass : -0.0009549519745633006, on : 0.0013612066686619073, the : -0.002495493885362521, money : 0.0006831322098150849, you : 0.004511560720857233, make : -0.0006820442795287818, so : 0.0012686943227890879, we : 0.005378991045290604, can : -0.0007716801192145795, have : 0.0013497011677827686, equal : -0.007908750238129869, pay: -0.005683725466951728, : -3.4924596548080444e-10"
@LOVERBOYGOTSHOT bitch reply back to me on ig WKDK,,HATE,0.9604673981666565,": 2.3795291781425476e-07, @: 0.08286126842722297, LO: 0.013307761400938034, VER: 0.012720214668661356, BO: 0.017267934046685696, Y: 0.012557189911603928, G: 0.003909129125531763, OT: 0.0115963802090846, SH: -0.04063346347538754, OT : -0.40051719470648095, bitch : -0.41884923027828336, reply : -0.36149727972224355, back : 0.013344047940336168, to : -0.04250162828247994, me : 0.11117136961547658, on : 0.03602061845595017, ig : -0.007582566933706403, W: -0.01621662126854062, K: -0.01593627454712987, DK: 0.03334198612719774, : -2.2351741790771484e-07"
"Bend you over pulling your hair with one hand and grabbing your tit with the other, while giving you the hard dick you deserve til your tight hot pussy creams all over it. Making you suck the your juices off my throbbing cock til ... well you tell me how it ends.",,HATE,0.9896965026855469,": 2.5787108920906717e-05, B: 0.00040189294132256974, end : 0.0027878577621825236, you : -0.010867447197501622, over : -0.001225964353484175, pulling : -0.029460676165303755, your : -0.019135433007154222, hair : -0.015018729684647712, with : -0.010260792291496488, one : -0.009157355746260452, hand : -0.01923737953138219, and : -0.0018992195861708178, grabbing : 9.523217038503548e-05, your : -0.05796551569194281, tit : -0.046625662028712496, with : -0.012494519717914326, the : -0.001591243389451218, other: -0.000902378074282122, , : -0.002085558038127882, while : -0.0021099530858919024, giving : -0.007502907596062869, you : 0.004547020653262734, the : -0.013045210565906018, hard : -0.04437264856824186, dick : -0.044403343737940304, you : -0.005753831603215076, deserve : -0.018544417645898648, til : -0.0003029058388413184, your : -0.03169752184105825, tight : 0.005652218568447455, hot : -0.0004083174074008694, pussy : -0.08878240453601448, cre: 0.003346641192734806, ams : 0.00018701981153395591, all : -0.006390821779187359, over : -0.0038012401867132265, it: -0.0012447896599593205, . : -0.0027893907275883425, Making : -0.04737079031474423, you : -0.09802505343395751, suck : -0.2154198795760749, the : -0.0051584798347903416, your : -0.01750782060844358, juices : -0.0047733851097291335, off : -0.03892985875427257, my : -0.05965744603599887, throb: 0.00012328554070196472, bing : 0.00012328554070196472, cock : 0.00012328554070196472, til : 0.00012328554070196472, ... : -9.078814988382734e-05, well : -9.078814988382734e-05, you : -9.078814988382734e-05, tell : -9.078814988382734e-05, me : -0.0002815286825912503, how : -0.0002815286825912503, it : -0.0002815286825912503, ends: -0.0002815286825912503, .: -0.0007452546815889386, : -4.889443516731262e-09"
@TeamCornyn Go lick Hitler's asshole,,HATE,0.9913908243179321,": -3.4924596548080444e-09, @: 0.00012055167462676764, Team: 0.0013514539750758559, Corn: -0.0013102956290822476, yn : -0.0018341881805099547, Go : -0.16293677286012098, lick : -0.0958212033729069, Hitler: -0.6701906571688596, 's : 0.001983082649530843, asshole: -0.06056609773077071, : -9.313225746154785e-10"
"@BetteMidler As if we care what a bunch of brainwashed leftist Brits think. They let their leaders flood their country with violent Muslims, subverting their culture, persecuting their women and Christian religion, while their women are raped, murdered, acid attacked, no go zones, and no 2A",,HATE,0.9899932742118835,": 0.002055290201678872, @: 0.002055290201678872, B: -0.006286088330671191, ette: -0.004726435942575336, Mid: -0.0041511472780257465, ler : -0.0032833679113537075, As : 0.009630825417116285, if : 0.017225486738607288, we : -0.03576641501858831, care : -0.008199885208159684, what : 0.029072436603850553, a : 0.025117827446333, bunch : -0.0278946747005518, of : 0.0049744219120059704, brain: -0.037749896657520106, washed : -0.20159920690847294, leftist : -0.04658840668188142, Brit: -0.04615312390766727, s : -0.03038193140916216, think: 0.016301704386326794, . : -0.055772729247109964, They : -0.06982308871374698, let : -0.0024795405406621285, their : -0.035633778148621786, leaders : -0.021236747801594902, flood : -0.06633686285775703, their : -0.0493380252139884, country : -0.07168840992224951, with : -0.023754524327419597, violent : -0.049990143798779516, Muslims: -0.14568404855977168, , : -0.008613172988545904, sub: 0.0032045604040971598, verting : 0.0030664261741689047, their : 0.0004443905511065029, culture: 0.0004443905511065029, , : -0.005617844244429412, persecut: 0.048661558772996966, ing : 0.008957565646246972, their : 0.00447182246772662, women : 0.00447182246772662, and : 0.0036914174858023985, Christian : -0.014123889287218798, religion: -0.007390687726654459, , : 5.9314257016059024e-05, while : -0.008759752800688147, their : -0.008759752800688147, women : -0.000498091153955708, are : -0.000498091153955708, raped: -0.000498091153955708, , : -0.004271005617920309, murdered: -0.008374860961662813, , : -0.0040216469063630534, acid : -0.004236238780948851, attacked: -0.004236238780948851, , : -0.004236238780948851, no : -0.006837092195766874, go : -0.006837092195766874, zones: -0.007741152965010972, , : -0.0035533293910298704, and : -0.018217737635131924, no : -0.006437467318028212, 2: 0.010307831782847643, A: 0.003229695465415716, : -0.0005639726528897882"
"> getting raped by china well of anything, it's quebec getting raped by china. the chinese own everything here LOL",,HATE,0.9986905455589294,": -5.063729291908782e-06, > : -0.009381759174390358, getting : 0.026276081291838307, raped : -0.0376213260235421, by : -0.009343618761009897, ch: -0.11321643380564307, ina : -0.10929502627972067, well : 0.01710675434123638, of : -0.006918381263224574, anything: 0.004529508819993653, , : -0.009895744009223894, it: -0.0005804003652883693, 's : 0.0028050480774254537, qu: 0.0005939829621638637, eb: 0.0030533882942108902, ec : -0.0006051043877960183, getting : -0.014954069173957881, raped : -0.0760407450573742, by : -0.036601523757174924, ch: -0.06162967971007068, ina: -0.06084679695898861, . : -0.0032411168334268345, the : -0.000702666373399552, ch: -0.00852369841413747, inese : -0.48103543927027204, own : -0.008133417784847552, everything : 0.0042292672260373365, here : -0.00036890523915644735, LOL: 0.0019041727791773155, : 1.1641532182693481e-10"
Just some white trash who are going to extinct soon. Don;t mind these motherfuckers.,,HATE,0.9955716133117676,": 2.3283064365386963e-10, Just : -0.017173930726130493, some : -0.02906734630232677, white : -0.12805094277427997, trash : -0.10666086613491643, who : -0.05073090626683552, are : -0.012732745286484715, going : -0.007263199433509726, to : -0.03371854942815844, extinct : -0.05739648222515825, soon: -0.024363632954191417, . : -0.031362351117422804, Don: 0.01809535532083828, ;: -0.01895054960914422, t : -0.07761207894509425, mind : 0.006360513732943218, these : -0.07469549353118055, mother: -0.028704297765216324, fuck: -0.28795404690754367, ers: -0.07506852937513031, .: 0.04699649376561865, : 4.656612873077393e-10"
Revelations 2:9 and 3:9 yiddish is a disgusting vile language. end usury now,,HATE,0.9924271106719971,": -1.7324608052149415e-05, Re: 0.11269058600494948, vel: 0.018239436079359923, ations : -0.006178534250163163, 2: 0.03667438850970939, :: -0.007096097513567656, 9 : 0.0721119754598476, and : 0.06614273542072624, 3: 0.009099281051021535, :: 0.0028068013562005945, 9 : -0.021056969388155267, y: -0.026171383890565874, idd: 0.030150025887754357, ish : -0.00500914042883475, is : -0.004813385636225576, a : 0.019237682285165647, disgusting : -0.24926283823333506, vile : -0.10826238421395828, language: 0.026285284817276988, . : -0.18288748961640522, end : -0.3791795053402893, us: -0.22530226022354327, ury : -0.19885419480851851, now: 0.03598042030353099, : 4.656612873077393e-10"
@Jamierodr14 We will eliminate trash like these worthless Islamic flag burners with extreme prejudice,,HATE,0.9958796501159668,": 2.1653249859809875e-08, @: 0.00456047520856373, Jam: -0.029504703627026174, ier: -0.008463280079013202, od: -0.022963802213780582, r: -7.95391679275781e-06, 14 : -0.004105413121578749, We : -0.16378844063001452, will : -0.06380705300398404, eliminate : -0.09536738214228535, trash : -0.04562936479487689, like : -0.040546856536821, these : -0.15636083457502536, worthless : -0.05535125236201566, Islamic : -0.42721197599894367, flag : 0.05214083622558974, burn: -0.008104204142000526, ers : 0.06340669863857329, with : 0.07942926106625237, extreme : -0.02070084714796394, prejudice: -0.04798547303653322, : -2.1653249859809875e-08"
"Yeah, that comment is still relevant. /r/movies and movie industry in general are not female friendly.",,HATE,0.9902448654174805,": -0.00021594533851991096, Yeah: -0.000999086342441539, , : 0.0011906822522481282, that : 0.0017540360160637647, comment : 0.003164290904533118, is : 0.0009503064822638408, still : 0.0008876301610143856, relevant: -0.0044621913810260596, . : -0.007457331521436572, /: -0.0005613027169601992, r: -0.003338807509862818, /: 0.0025784038298297673, m: 0.0020196753612253815, ovies : -0.006093237636378035, and : 0.01382841839804314, movie : -0.022226823262462857, industry : -0.020849024354538413, in : -0.03514328724268125, general : 0.008108078879013192, are : -0.09800847501173848, not : -0.16897183642868185, female : -0.5297382540666149, friendly: -0.06929365141695598, .: -0.049612893984885886, : 2.9569491744041443e-08"
"Thats some gay ass shit, smh, blacks are something else",,HATE,0.9945307374000549,": 4.656612873077393e-10, Th: 0.0008472221088595688, ats : 0.0014714268618263304, some : -0.12371610845730174, gay : -0.36308319159434177, ass : -0.0024188982133637182, shit: -0.005762934852100443, , : -0.0009795733785722405, sm: -0.003648481098935008, h: -0.0043277457589283586, , : -0.23886788845993578, blacks : -0.24183382117189467, are : 0.0022499265032820404, something : -0.002359593112487346, else: -0.009090377483516932, : 7.683411240577698e-09"
Good night you fuck shit bitch,,HATE,0.9895944595336914,": 2.852175384759903e-09, Good : 0.0003161547356285155, night : 0.0008141704020090401, you : 0.0013420046889223158, fuck : -0.14473959396127611, shit : -0.3457264205208048, bitch: -0.49960662628291175, : 1.1059455573558807e-09"
<user> you all niggers ain t never getting it,,HATE,0.9524580836296082,": -1.3969838619232178e-09, <: 0.0024310090229846537, user: 0.0010220646508969367, > : 0.005120930611155927, you : -0.0029123521817382425, all : -0.002389543136814609, nig: -0.8356779656896833, gers : -0.13500849864794873, ain : 0.001644312753342092, t : 0.007665684912353754, never : 0.0015269468713086098, getting : 0.004650051618227735, it: 0.0020622871816158295, : -1.0710209608078003e-08"
Ha bitch murdered someone now she'll suffer,,HATE,0.9880048632621765,": -3.4924596548080444e-10, Ha : -0.0012522937031462789, bitch : -0.837348494795151, murdered : -0.14373251365032047, someone : -0.0013306286418810487, now : 0.003674098290503025, she: -9.213498560711741e-05, 'll : -0.0018705655238591135, suffer: -0.003939764224924147, : 3.6088749766349792e-09"
Maybe this is why i was called a spic today \ud83e\udd14 @URL,,HATE,0.9589682221412659,": -1.3751559890806675e-08, Maybe : -0.003710572302225046, this : -0.0034781354625010863, is : -0.008423463135841303, why : 0.007597071526106447, i : 0.013083181256661192, was : 0.010002061560953734, called : 0.006014673574100016, a : 9.350188338430598e-05, sp: -0.3946024577744538, ic : -0.39448805410938803, today : -0.07195175695233047, \: 0.03145007444254588, ud: -0.07749472915020306, 83: -0.01096943202719558, e: -0.0035116166982334107, \: -0.002050383234745823, udd: -0.008770324930083007, 14 : -0.03407570502895396, @: -0.048605313306325115, URL: 0.040440877397486474, : -7.09405867382884e-09"
<user> they gotta think bout the niggers 😂 i d be giving out smoke like a newport vendor,,HATE,0.9663820862770081,": 8.847564458847046e-09, <: -0.03242495795711875, user: 0.04445239354390651, > : -0.04970996652264148, they : -0.0724583026021719, gotta : -0.01749558886513114, think : -0.039241466438397765, bout : 0.05715848656836897, the : -0.309321754029952, nig: -0.7228756842960138, gers : -0.11772667258628644, 😂: -0.022029029176337644, 😂 : 0.05121590560884215, i : 0.10033651322009973, d : 0.01879703815211542, be : -0.04271037658327259, giving : 0.02243082635686733, out : 0.033784697618102655, smoke : -0.03946959492168389, like : -0.03010597382672131, a : 0.01790847710799426, new: 0.039260839112102985, port : 0.043285782099701464, vendor: 0.10471745813265443, : -6.752088665962219e-09"
you hate the jews that much you wouldnt save them,,HATE,0.9888618588447571,": -1.0477378964424133e-09, you : 0.0075747352675534785, hate : -0.012747551983920857, the : -0.48542900077882223, jew: -0.4641589390230365, s : -0.021070763876195997, that : -0.0059516360342968255, much : 0.005009371234336868, you : 0.006941523286513984, would: -0.007159059285186231, nt : 0.012812231783755124, save : -0.006703626946546137, them: -0.015386246028356254, : 3.4924596548080444e-09"
whore dont even follow me back. Fuck that bitch,,HATE,0.9947289824485779,"wh: -0.25559232270461507, ore : -0.24943292562966235, dont : 0.005529222704353742, even : 0.0017956958763534203, follow : 0.006036758953996468, me : -0.003953044353693258, back: -4.284102760720998e-05, . : 4.653149517253041e-05, Fuck : -0.10720045649213716, that : -0.09712589118862525, bitch: -0.2923252712935209"
Nverdis It's low IQ blacks that have the most abortions.,,HATE,0.9652814865112305,": 3.189779818058014e-08, N: -0.011408120219130069, ver: 0.015144938777666539, dis : 0.004717534291557968, It: -0.006650211405940354, 's : -0.007306399871595204, low : -0.22026741050649434, IQ : -0.22269312583375722, blacks : -0.40544005623087287, that : 0.03664160403423011, have : -0.05335771886166185, the : -0.053555556922219694, most : -0.005433771526440978, abortions: -0.02720245812088251, .: -0.005459854146465659, : 4.6566128730773926e-08"
Desh wasio\nSonia Gandhi ne aapke 1 lakh karod Anil ji ko de diye.\n\nSounds retarded right u Pidi's? That's how ur b\u2026 @URL,,HATE,0.9935140609741211,": 5.516589832647393e-05, D: 0.0010656769688163574, esh : 0.0011492836589847382, was: 0.00013192923021658012, io: 0.00013192923021658012, \: 0.0003763119990859802, n: -0.0006308640857848028, S: -6.125452152142929e-06, onia : 0.005218229112991442, Gandhi : -0.0027355207814252934, ne : -0.0013621589852846228, a: -0.00012191515124868601, ap: -0.00012191515124868601, ke : -0.00013681351847480983, 1 : 0.0014977572514908387, lakh : -0.0006868833646876737, k: -0.0011257630955827022, ar: -0.0013472893458258892, od : 0.0016018097105968212, An: 0.0021797121319520685, il : -0.000854791998530605, j: 0.0003623758259761546, i : -0.002187490388418415, ko : -0.0004905225359834731, de : -0.0004905225359834731, di: -0.0004357104771770537, ye: -0.0004357104771770537, .: 0.00013910088455304503, \: -0.023234424020241326, n: -0.012047054143234466, \: -0.0203274133518183, n: -0.013640561440843158, Sounds : -0.10726589436817449, retarded : -0.7906775211704371, right : -0.018758157257252606, u : -0.0013863799831597134, P: 0.014326535849249922, idi: -0.04286736996436957, 's: 0.0012619323024409823, ? : 0.02837256689235801, That: -0.0019912908634675355, 's : -0.0009146055987609241, how : -0.0016566592118275973, ur : -0.0016851222923529956, b: -0.0216161953600628, \: 0.0048496550565081025, u: 0.0043868322075771475, 20: 0.01598602646602861, 26 : -0.000418924256033885, @: -0.000418924256033885, URL: 0.005545552591987264, : -9.714834838329504e-05"
Fuck off zionist whore.,,HATE,0.9956992864608765,": -1.4551915228366852e-10, Fuck : -0.06483551094424911, off : 0.060697856184560806, z: -0.1615744512528181, ion: -0.08113408772624098, ist : -0.011622067162534222, whore: -0.7372177566576283, .: 0.0020390325516927987, : -1.1641532182693481e-09"
"Sarah Kratky deport them together immediately, problem solved",,HATE,0.9916952252388,": -7.566995918750763e-10, Sarah : 0.007413952000206336, K: 0.01332604907656787, rat: -0.009253872449335176, ky : -0.0070173220738070086, deport : -0.7834690439121914, them : -0.2045439864814398, together : 0.0023557306922157295, immediately: -0.0012411637799232267, , : -0.001905521290609613, problem : -0.003175920690409839, solved: -0.0017197810811921954, : -6.984919309616089e-10"
That's why the us military killed the f out of your prized isis f you your next,,HATE,0.9663258194923401,": -1.1408701539039612e-08, That: -0.007302258862182498, 's : -0.02361191320233047, why : -0.02700590738095343, the : 0.049190819554496557, us : -0.016209383902605623, military : -0.10119616211159155, killed : -0.5258895859005861, the : 0.037989736651070416, f : -0.16218845377443358, out : -0.09000083840510342, of : -0.007147940850700252, your : 0.09674235261627473, prized : 0.02936240957933478, is: -0.06732454882876482, is : 0.014814860638580285, f : -0.060360795352607965, you : 0.012282140669412911, your : 0.007251675706356764, next: -0.12089110747911036, : 1.9208528101444244e-08"
"please shove all the nearest white shit in your mouth and swallow.. & not your homeboy, either. look past him.",,HATE,0.984200656414032,": -5.130423232913017e-05, please : -0.08353807684034109, shove : -0.08519646317290608, all : -0.04077697485627141, the : 0.03789367527497234, nearest : -0.16669746324623702, white : -0.18734616807341808, shit : -0.5351587559052859, in : -0.042890924515328756, your : 0.06740491981448334, mouth : 0.07041334454455257, and : -0.00552903383254718, swallow: -0.0019128289761761383, .. : -0.0030820346194127754, & : 8.352013302477773e-05, not : -0.0006825476326283557, your : -0.002067082040035401, home: 0.006211823975488619, boy: 0.0043668720925302065, , : 0.002819009316906408, either: -0.005090970710046928, . : 0.00926023437535729, look : -0.006247564451768994, past : 0.004610085394233465, him: -0.005499733379110694, .: -0.006688946858048439"
@rose99410 They are arabs. Do you need any other explanations?,,HATE,0.978198766708374,": -3.2014213502407074e-09, @: 0.0030846832669340074, rose: -0.0032727096986491233, 99: 0.0056258080585394055, 410 : 0.017215087573276833, They : -0.017526472016470507, are : -0.4765222367714159, ar: -0.22735462048149202, abs: -0.280938182855607, . : 0.007996543863555416, Do : 0.0055313282064162195, you : 0.005150493874680251, need : -0.0009692437597550452, any : 0.010541434574406594, other : -0.0036508473858702928, explanations: -0.010929241689154878, ?: -0.008661435742396861, : -1.0477378964424133e-08"
Our coach is a fucking retard. @user,,HATE,0.9934551119804382,": -2.9103830456733704e-11, Our : 0.0013433273416012526, coach : 0.0015970448766893242, is : 0.000233805210882565, a : 0.07812537010249798, fucking : -0.40510353609352023, retard: -0.6664457412989577, . : -0.000715899805072695, @: -0.00014340452617034316, user: -0.0001594561035744846, : -1.5133991837501526e-09"
"Their use of this term is not intended to refer to the process the Romans employed in Judea. In this instance, the accused is beheaded and then the body is mounted upright to display it. That's the ""crucifixion"" part. Nevertheless, these Saudis are some sick motherfuckers.",,HATE,0.9845870733261108,": 0.0003373112867404593, Their : 0.0003373112867404593, use : 0.0003373112867404593, of : 0.0003373112867404593, this : 0.0003373112867404593, term : 0.0003373112867404593, is : 0.0003373112867404593, not : 0.0003373112867404593, intended : 0.0003255301233342592, to : 0.0003255301233342592, refer : 0.0003255301233342592, to : 0.0003255301233342592, the : 0.0003255301233342592, process : 0.0003255301233342592, the : 0.0003255301233342592, Romans : 0.0003255301233342592, employed : 0.00032553012333425913, in : 0.00032553012333425913, Jude: 0.00032553012333425913, a: 0.00032553012333425913, . : 0.00032553012333425913, In : -1.3924362109519726e-05, this : -1.3924362109519726e-05, instance: -1.3924362109519726e-05, , : -1.3924362109519725e-05, the : -1.3924362109519723e-05, accused : -1.3924362109519723e-05, is : -1.3924362109519723e-05, be: -1.3924362109519725e-05, headed : -1.3924362109519725e-05, and : -1.3924362109519725e-05, then : -1.3924362109519725e-05, the : -1.3924362109519725e-05, body : -1.3924362109519725e-05, is : -1.3924362109519725e-05, mounted : -1.3924362109519726e-05, upright : -1.3924362109519726e-05, to : -1.3924362109519728e-05, display : -1.3924362109519728e-05, it: -1.3924362109519728e-05, . : -1.3924362109519726e-05, That: -0.0008978435388681563, 's : -0.0008978435388681563, the : -0.0008978435388681563, "": -0.0008978435388681563, cru: -0.0003119740520253197, c: -0.0003119740520253197, ifix: -0.0003119740520253197, ion: -0.0003119740520253197, "" : -0.0003119740520253197, part: -0.0003119740520253197, . : -0.0003119740520253197, Nevertheless: 0.00021500393631868064, , : 0.00021500393631868064, these : -0.0664859837241238, Saudis : -0.1936321999208303, are : -0.014324036916271628, some : -0.09149000120863396, sick : -0.2288927261416878, mother: -0.04988297715074926, fuck: -0.18330977030321569, ers: -0.11121678456887214, .: -0.03822125579608837, : 3.4924596548080444e-10"
Amin needs to go back to Somalia after this,,HATE,0.984630286693573,": -1.3387762010097504e-08, A: 0.00019119231728836894, min : 0.002572222554590553, needs : -0.11286407912848517, to : -0.029794481408316642, go : -0.17717119737062603, back : -0.1712546447524801, to : -0.19842491252347827, Somalia : -0.2955319504253566, after : 0.031148723734077066, this: -0.03118506498867646, : -1.3387762010097504e-08"
That cunt deserve a good hard fuck,,HATE,0.9967057108879089,": 5.238689482212067e-10, That : 0.00017539248801767826, cunt : -0.7754454442474525, deserve : -0.21433396296924911, a : 0.0008256912988144904, good : -0.0025880114699248224, hard : -0.00026787989190779626, fuck: -0.0030192229605745524, : -5.238689482212067e-10"
Fuck you you white asshole,,HATE,0.9927464127540588,": -6.402842700481415e-09, Fuck : -0.07932544115465134, you : 0.034567941329441965, you : 0.03726292646024376, white : -0.7167824360076338, asshole: -0.26656196103431284, : 1.280568540096283e-08"
L M A O How many of these IDIOTS have to go home and SPLAIN to their wives why the dumbfucks wrecked the family grocery getters.,,HATE,0.9939991235733032,": 0.00017308568607808815, L : 0.00307633771121295, M : -0.0002758885707913174, A : 0.0020914412129463423, O : 0.0011954579470006541, How : 0.0021204589368102864, many : -0.0024403011545978694, of : -0.0016988253107734232, these : -0.004276101410828737, ID: -0.15710917184575615, I: -0.0350125498904769, OTS : -0.19912320417157994, have : -0.007393333391519263, to : -0.018299288029083982, go : -0.04106728159240447, home : -0.040683710685698316, and : 0.0012852178208464593, SP: 0.01725491182209736, LA: 0.01533154420817083, IN : -0.00038794185762015875, to : -0.0065153702083574775, their : -0.027934836186754533, wives : -0.07444195632017095, why : 0.009607636696799952, the : -0.0909606620047462, dumb: -0.10217777905238204, f: -0.07460565542753197, ucks : -0.15220546941456728, wrecked : 0.0003881646767503729, the : 0.0003881646767503729, family : 0.0006942643299943914, grocery : 0.000529777862156104, get: 0.00028893254746339823, ters: 0.001067533121003132, .: -0.00035749472628690695"
